year,category,sub_category,winner,entity,
2011,DOCUMENTARY,DOCUMENTARY (Short Subject),FALSE,The Tsunami and the Cherry Blossom,
2011,FILM EDITING,FILM EDITING,FALSE,The Artist,
2011,FILM EDITING,FILM EDITING,FALSE,The Descendants,
2011,FILM EDITING,FILM EDITING,TRUE,The Girl with the Dragon Tattoo,
2011,FILM EDITING,FILM EDITING,FALSE,Hugo,
2011,FILM EDITING,FILM EDITING,FALSE,Moneyball,
2011,FOREIGN LANGUAGE FILM,FOREIGN LANGUAGE FILM,FALSE,Bullhead,
2011,FOREIGN LANGUAGE FILM,FOREIGN LANGUAGE FILM,FALSE,Footnote,
2011,FOREIGN LANGUAGE FILM,FOREIGN LANGUAGE FILM,FALSE,In Darkness,
2011,FOREIGN LANGUAGE FILM,FOREIGN LANGUAGE FILM,FALSE,Monsieur Lazhar,
2011,FOREIGN LANGUAGE FILM,FOREIGN LANGUAGE FILM,TRUE,A Separation,
2011,MAKEUP,MAKEUP,FALSE,Albert Nobbs,
2011,MAKEUP,MAKEUP,FALSE,Harry Potter and the Deathly Hallows Part 2,
2011,MAKEUP,MAKEUP,TRUE,The Iron Lady,
2011,MUSIC,MUSIC (Original Score),FALSE,The Adventures of Tintin,
2011,MUSIC,MUSIC (Original Score),TRUE,The Artist,
2011,MUSIC,MUSIC (Original Score),FALSE,Hugo,
2011,MUSIC,MUSIC (Original Score),FALSE,Tinker Tailor Soldier Spy,
2011,MUSIC,MUSIC (Original Score),FALSE,War Horse,
2011,MUSIC,MUSIC (Original Song),TRUE,The Muppets,
2011,MUSIC,MUSIC (Original Song),FALSE,Rio,
2011,BEST PICTURE,BEST PICTURE,TRUE,The Artist,
2011,BEST PICTURE,BEST PICTURE,FALSE,The Descendants,
2011,BEST PICTURE,BEST PICTURE,FALSE,Extremely Loud & Incredibly Close,
2011,BEST PICTURE,BEST PICTURE,FALSE,The Help,
2011,BEST PICTURE,BEST PICTURE,FALSE,Hugo,
2011,BEST PICTURE,BEST PICTURE,FALSE,Midnight in Paris,
2011,BEST PICTURE,BEST PICTURE,FALSE,Moneyball,
2011,BEST PICTURE,BEST PICTURE,FALSE,The Tree of Life,
2011,BEST PICTURE,BEST PICTURE,FALSE,War Horse,
2011,SHORT FILM,SHORT FILM (Animated),FALSE,Dimanche/Sunday,
2011,SHORT FILM,SHORT FILM (Animated),TRUE,The Fantastic Flying Books of Mr. Morris Lessmore,
2011,SHORT FILM,SHORT FILM (Animated),FALSE,La Luna,
2011,SHORT FILM,SHORT FILM (Animated),FALSE,A Morning Stroll,
2011,SHORT FILM,SHORT FILM (Animated),FALSE,Wild Life,
2011,SHORT FILM,SHORT FILM (Live Action),FALSE,Pentecost,
2011,SHORT FILM,SHORT FILM (Live Action),FALSE,Raju,
2011,SHORT FILM,SHORT FILM (Live Action),TRUE,The Shore,
2011,SHORT FILM,SHORT FILM (Live Action),FALSE,Time Freak,
2011,SHORT FILM,SHORT FILM (Live Action),FALSE,Tuba Atlantic,
2011,SOUND,SOUND EDITING,FALSE,Drive,
2011,SOUND,SOUND EDITING,FALSE,The Girl with the Dragon Tattoo,
2011,SOUND,SOUND EDITING,TRUE,Hugo,
2011,SOUND,SOUND EDITING,FALSE,Transformers: Dark of the Moon,
2011,SOUND,SOUND EDITING,FALSE,War Horse,
2011,SOUND,SOUND MIXING,FALSE,The Girl with the Dragon Tattoo,
2011,SOUND,SOUND MIXING,TRUE,Hugo,
2011,SOUND,SOUND MIXING,FALSE,Moneyball,
2011,SOUND,SOUND MIXING,FALSE,Transformers: Dark of the Moon,
2011,SOUND,SOUND MIXING,FALSE,War Horse,
2011,SPECIAL EFFECTS,VISUAL EFFECTS,FALSE,Harry Potter and the Deathly Hallows Part 2,
2011,SPECIAL EFFECTS,VISUAL EFFECTS,TRUE,Hugo,
2011,SPECIAL EFFECTS,VISUAL EFFECTS,FALSE,Real Steel,
2011,SPECIAL EFFECTS,VISUAL EFFECTS,FALSE,Rise of the Planet of the Apes,
2011,SPECIAL EFFECTS,VISUAL EFFECTS,FALSE,Transformers: Dark of the Moon,
2011,WRITING,WRITING (Adapted Screenplay),TRUE,The Descendants,
2011,WRITING,WRITING (Adapted Screenplay),FALSE,Hugo,
2011,WRITING,WRITING (Adapted Screenplay),FALSE,The Ides of March,
2011,WRITING,WRITING (Adapted Screenplay),FALSE,Moneyball,
2011,WRITING,WRITING (Adapted Screenplay),FALSE,Tinker Tailor Soldier Spy,
2011,WRITING,WRITING (Original Screenplay),FALSE,The Artist,
2011,WRITING,WRITING (Original Screenplay),FALSE,Bridesmaids,
2011,WRITING,WRITING (Original Screenplay),FALSE,Margin Call,
2011,WRITING,WRITING (Original Screenplay),TRUE,Midnight in Paris,
2011,WRITING,WRITING (Original Screenplay),FALSE,A Separation,
2010,ANIMATED FEATURE FILM,ANIMATED FEATURE FILM,FALSE,How to Train Your Dragon,
2010,ANIMATED FEATURE FILM,ANIMATED FEATURE FILM,FALSE,The Illusionist,
2010,ANIMATED FEATURE FILM,ANIMATED FEATURE FILM,TRUE,Toy Story 3,
2010,ART DIRECTION,ART DIRECTION,TRUE,Alice in Wonderland,
2010,ART DIRECTION,ART DIRECTION,FALSE,Harry Potter and the Deathly Hallows Part 1,
2010,ART DIRECTION,ART DIRECTION,FALSE,Inception,
2010,ART DIRECTION,ART DIRECTION,FALSE,The King's Speech,
2010,ART DIRECTION,ART DIRECTION,FALSE,True Grit,
2010,CINEMATOGRAPHY,CINEMATOGRAPHY,FALSE,Black Swan,
2010,CINEMATOGRAPHY,CINEMATOGRAPHY,TRUE,Inception,
2010,CINEMATOGRAPHY,CINEMATOGRAPHY,FALSE,The King's Speech,
2010,CINEMATOGRAPHY,CINEMATOGRAPHY,FALSE,The Social Network,
2010,CINEMATOGRAPHY,CINEMATOGRAPHY,FALSE,True Grit,
2010,COSTUME DESIGN,COSTUME DESIGN,TRUE,Alice in Wonderland,
2010,COSTUME DESIGN,COSTUME DESIGN,FALSE,I Am Love,
2010,COSTUME DESIGN,COSTUME DESIGN,FALSE,The King's Speech,
2010,COSTUME DESIGN,COSTUME DESIGN,FALSE,The Tempest,
2010,COSTUME DESIGN,COSTUME DESIGN,FALSE,True Grit,
2010,DIRECTING,DIRECTING,FALSE,Black Swan,
2010,DIRECTING,DIRECTING,FALSE,The Fighter,
2010,DIRECTING,DIRECTING,TRUE,The King's Speech,
2010,DIRECTING,DIRECTING,FALSE,The Social Network,
2010,DIRECTING,DIRECTING,FALSE,True Grit,
2010,DOCUMENTARY,DOCUMENTARY (Feature),FALSE,Exit through the Gift Shop,
2010,DOCUMENTARY,DOCUMENTARY (Feature),FALSE,Gasland,
2010,DOCUMENTARY,DOCUMENTARY (Feature),TRUE,Inside Job,
2010,DOCUMENTARY,DOCUMENTARY (Feature),FALSE,Restrepo,
2010,DOCUMENTARY,DOCUMENTARY (Feature),FALSE,Waste Land,
2010,DOCUMENTARY,DOCUMENTARY (Short Subject),FALSE,Killing in the Name,
2010,DOCUMENTARY,DOCUMENTARY (Short Subject),FALSE,Poster Girl,
2010,DOCUMENTARY,DOCUMENTARY (Short Subject),TRUE,Strangers No More,
2010,DOCUMENTARY,DOCUMENTARY (Short Subject),FALSE,Sun Come Up,
2010,DOCUMENTARY,DOCUMENTARY (Short Subject),FALSE,The Warriors of Qiugang,
2010,FILM EDITING,FILM EDITING,FALSE,Black Swan,
2010,FILM EDITING,FILM EDITING,FALSE,The Fighter,
2010,FILM EDITING,FILM EDITING,FALSE,The King's Speech,
2010,FILM EDITING,FILM EDITING,FALSE,127 Hours,
2010,FILM EDITING,FILM EDITING,TRUE,The Social Network,
2010,FOREIGN LANGUAGE FILM,FOREIGN LANGUAGE FILM,FALSE,Biutiful,
2010,FOREIGN LANGUAGE FILM,FOREIGN LANGUAGE FILM,FALSE,Dogtooth,
2010,FOREIGN LANGUAGE FILM,FOREIGN LANGUAGE FILM,TRUE,In a Better World,
2010,FOREIGN LANGUAGE FILM,FOREIGN LANGUAGE FILM,FALSE,Incendies,
2010,FOREIGN LANGUAGE FILM,FOREIGN LANGUAGE FILM,FALSE,Outside the Law (Hors-la-loi),
2010,MAKEUP,MAKEUP,FALSE,Barney's Version,
2010,MAKEUP,MAKEUP,FALSE,The Way Back,
2010,MAKEUP,MAKEUP,TRUE,The Wolfman,
2010,MUSIC,MUSIC (Original Score),FALSE,How to Train Your Dragon,
2010,MUSIC,MUSIC (Original Score),FALSE,Inception,
2010,MUSIC,MUSIC (Original Score),FALSE,The King's Speech,
2010,MUSIC,MUSIC (Original Score),FALSE,127 Hours,
2010,MUSIC,MUSIC (Original Score),TRUE,The Social Network,
2010,MUSIC,MUSIC (Original Song),FALSE,Country Strong,
2010,MUSIC,MUSIC (Original Song),FALSE,Tangled,
2010,MUSIC,MUSIC (Original Song),FALSE,127 Hours,
