year,category,sub_category,winner,entity,id
2014,DOCUMENTARY,DOCUMENTARY (Feature),TRUE,CitizenFour,
2014,DOCUMENTARY,DOCUMENTARY (Feature),FALSE,Finding Vivian Maier,
2014,DOCUMENTARY,DOCUMENTARY (Feature),FALSE,Last Days in Vietnam,tt3279124
2014,DOCUMENTARY,DOCUMENTARY (Feature),FALSE,The Salt of the Earth,tt3674140
2014,DOCUMENTARY,DOCUMENTARY (Feature),FALSE,Virunga,tt3455224
2014,DOCUMENTARY,DOCUMENTARY (Short Subject),TRUE,Crisis Hotline: Veterans Press 1,
2014,DOCUMENTARY,DOCUMENTARY (Short Subject),FALSE,Joanna,
2014,DOCUMENTARY,DOCUMENTARY (Short Subject),FALSE,Our Curse,
2014,DOCUMENTARY,DOCUMENTARY (Short Subject),FALSE,The Reaper (La Parka),
2014,DOCUMENTARY,DOCUMENTARY (Short Subject),FALSE,White Earth,tt3044564
2014,FILM EDITING,FILM EDITING,FALSE,American Sniper,tt2179136
2014,FILM EDITING,FILM EDITING,FALSE,Boyhood,tt1065073
2014,FILM EDITING,FILM EDITING,FALSE,The Grand Budapest Hotel,tt2278388
2014,FILM EDITING,FILM EDITING,FALSE,The Imitation Game,tt2084970
2014,FILM EDITING,FILM EDITING,TRUE,Whiplash,tt2582802
2014,FOREIGN LANGUAGE FILM,FOREIGN LANGUAGE FILM,TRUE,Ida,
2014,FOREIGN LANGUAGE FILM,FOREIGN LANGUAGE FILM,FALSE,Leviathan,tt2802154
2014,FOREIGN LANGUAGE FILM,FOREIGN LANGUAGE FILM,FALSE,Tangerines,
2014,FOREIGN LANGUAGE FILM,FOREIGN LANGUAGE FILM,FALSE,Timbuktu,tt3409392
2014,FOREIGN LANGUAGE FILM,FOREIGN LANGUAGE FILM,FALSE,Wild Tales,tt3011894
2014,MAKEUP,MAKEUP AND HAIRSTYLING,FALSE,Foxcatcher,tt1100089
2014,MAKEUP,MAKEUP AND HAIRSTYLING,TRUE,The Grand Budapest Hotel,tt2278388
2014,MAKEUP,MAKEUP AND HAIRSTYLING,FALSE,Guardians of the Galaxy,tt2015381
2014,MUSIC,MUSIC (Original Score),TRUE,The Grand Budapest Hotel,tt2278388
2014,MUSIC,MUSIC (Original Score),FALSE,The Imitation Game,tt2084970
2014,MUSIC,MUSIC (Original Score),FALSE,Interstellar,tt0816692
2014,MUSIC,MUSIC (Original Score),FALSE,Mr. Turner,tt2473794
2014,MUSIC,MUSIC (Original Score),FALSE,The Theory of Everything,tt2980516
2014,MUSIC,MUSIC (Original Song),FALSE,The Lego Movie,tt1490017
2014,MUSIC,MUSIC (Original Song),TRUE,Selma,tt1020072
2014,MUSIC,MUSIC (Original Song),FALSE,Beyond the Lights,tt3125324
2014,MUSIC,MUSIC (Original Song),FALSE,Glen Campbell...I'll Be Me,
2014,MUSIC,MUSIC (Original Song),FALSE,Begin Again,
2014,BEST PICTURE,BEST PICTURE,FALSE,American Sniper,tt2179136
2014,BEST PICTURE,BEST PICTURE,TRUE,Birdman or (The Unexpected Virtue of Ignorance),tt2562232
2014,BEST PICTURE,BEST PICTURE,FALSE,Boyhood,tt1065073
2014,BEST PICTURE,BEST PICTURE,FALSE,The Grand Budapest Hotel,tt2278388
2014,BEST PICTURE,BEST PICTURE,FALSE,The Imitation Game,tt2084970
2014,BEST PICTURE,BEST PICTURE,FALSE,Selma,tt1020072
2014,BEST PICTURE,BEST PICTURE,FALSE,The Theory of Everything,tt2980516
2014,BEST PICTURE,BEST PICTURE,FALSE,Whiplash,tt2582802
2014,PRODUCTION DESIGN,PRODUCTION DESIGN,TRUE,The Grand Budapest Hotel,tt2278388
2014,PRODUCTION DESIGN,PRODUCTION DESIGN,FALSE,The Imitation Game,tt2084970
2014,PRODUCTION DESIGN,PRODUCTION DESIGN,FALSE,Interstellar,tt0816692
2014,PRODUCTION DESIGN,PRODUCTION DESIGN,FALSE,Into the Woods,tt2180411
2014,PRODUCTION DESIGN,PRODUCTION DESIGN,FALSE,Mr. Turner,tt2473794
2014,SHORT FILM,SHORT FILM (Animated),FALSE,The Bigger Picture,tt3610188
2014,SHORT FILM,SHORT FILM (Animated),FALSE,The Dam Keeper,tt3326262
2014,SHORT FILM,SHORT FILM (Animated),TRUE,Feast,tt3689498
2014,SHORT FILM,SHORT FILM (Animated),FALSE,Me and My Moulton,tt3946086
2014,SHORT FILM,SHORT FILM (Animated),FALSE,A Single Life,tt3838700
2014,SHORT FILM,SHORT FILM (Live Action),FALSE,Aya,
2014,SHORT FILM,SHORT FILM (Live Action),FALSE,Boogaloo and Graham,tt3612232
2014,SHORT FILM,SHORT FILM (Live Action),FALSE,Butter Lamp (La Lampe Au Beurre De Yak),
2014,SHORT FILM,SHORT FILM (Live Action),FALSE,Parvaneh,
2014,SHORT FILM,SHORT FILM (Live Action),TRUE,The Phone Call,
2014,SOUND,SOUND EDITING,TRUE,American Sniper,tt2179136
2014,SOUND,SOUND EDITING,FALSE,Birdman or (The Unexpected Virtue of Ignorance),tt2562232
2014,SOUND,SOUND EDITING,FALSE,The Hobbit: The Battle of the Five Armies,tt2310332
2014,SOUND,SOUND EDITING,FALSE,Interstellar,tt0816692
2014,SOUND,SOUND EDITING,FALSE,Unbroken,tt1809398
2014,SOUND,SOUND MIXING,FALSE,American Sniper,tt2179136
2014,SOUND,SOUND MIXING,FALSE,Birdman or (The Unexpected Virtue of Ignorance),tt2562232
2014,SOUND,SOUND MIXING,FALSE,Interstellar,tt0816692
2014,SOUND,SOUND MIXING,FALSE,Unbroken,tt1809398
2014,SOUND,SOUND MIXING,TRUE,Whiplash,tt2582802
2014,SPECIAL EFFECTS,VISUAL EFFECTS,FALSE,Captain America: The Winter Soldier,tt1843866
2014,SPECIAL EFFECTS,VISUAL EFFECTS,FALSE,Dawn of the Planet of the Apes,tt2103281
2014,SPECIAL EFFECTS,VISUAL EFFECTS,FALSE,Guardians of the Galaxy,tt2015381
2014,SPECIAL EFFECTS,VISUAL EFFECTS,TRUE,Interstellar,tt0816692
2014,SPECIAL EFFECTS,VISUAL EFFECTS,FALSE,X-Men: Days of Future Past,tt1877832
2014,WRITING,WRITING (Adapted Screenplay),FALSE,American Sniper,tt2179136
2014,WRITING,WRITING (Adapted Screenplay),TRUE,The Imitation Game,tt2084970
2014,WRITING,WRITING (Adapted Screenplay),FALSE,Inherent Vice,tt1791528
2014,WRITING,WRITING (Adapted Screenplay),FALSE,The Theory of Everything,tt2980516
2014,WRITING,WRITING (Adapted Screenplay),FALSE,Whiplash,tt2582802
2014,WRITING,WRITING (Original Screenplay),TRUE,Birdman or (The Unexpected Virtue of Ignorance),tt2562232
2014,WRITING,WRITING (Original Screenplay),FALSE,Boyhood,tt1065073
2014,WRITING,WRITING (Original Screenplay),FALSE,Foxcatcher,tt1100089
2014,WRITING,WRITING (Original Screenplay),FALSE,The Grand Budapest Hotel,tt2278388
2014,WRITING,WRITING (Original Screenplay),FALSE,Nightcrawler,tt2872718
2013,ANIMATED FEATURE FILM,ANIMATED FEATURE FILM,FALSE,The Croods,tt0481499
2013,ANIMATED FEATURE FILM,ANIMATED FEATURE FILM,FALSE,Despicable Me 2,tt1690953
2013,ANIMATED FEATURE FILM,ANIMATED FEATURE FILM,FALSE,Ernest & Celestine,
2013,ANIMATED FEATURE FILM,ANIMATED FEATURE FILM,TRUE,Frozen,tt2294629
2013,ANIMATED FEATURE FILM,ANIMATED FEATURE FILM,FALSE,The Wind Rises,tt2013293
2013,CINEMATOGRAPHY,CINEMATOGRAPHY,FALSE,The Grandmaster,tt1462900
2013,CINEMATOGRAPHY,CINEMATOGRAPHY,TRUE,Gravity,tt1454468
2013,CINEMATOGRAPHY,CINEMATOGRAPHY,FALSE,Inside Llewyn Davis,tt2042568
2013,CINEMATOGRAPHY,CINEMATOGRAPHY,FALSE,Nebraska,tt1821549
2013,CINEMATOGRAPHY,CINEMATOGRAPHY,FALSE,Prisoners,tt1392214
2013,COSTUME DESIGN,COSTUME DESIGN,FALSE,American Hustle,tt1800241
2013,COSTUME DESIGN,COSTUME DESIGN,FALSE,The Grandmaster,tt1462900
2013,COSTUME DESIGN,COSTUME DESIGN,TRUE,The Great Gatsby,tt1343092
2013,COSTUME DESIGN,COSTUME DESIGN,FALSE,The Invisible Woman,tt1700845
2013,COSTUME DESIGN,COSTUME DESIGN,FALSE,12 Years a Slave,tt2024544
2013,DIRECTING,DIRECTING,FALSE,American Hustle,tt1800241
2013,DIRECTING,DIRECTING,TRUE,Gravity,tt1454468
2013,DIRECTING,DIRECTING,FALSE,Nebraska,tt1821549
2013,DIRECTING,DIRECTING,FALSE,12 Years a Slave,tt2024544
2013,DIRECTING,DIRECTING,FALSE,The Wolf of Wall Street,tt0993846
2013,DOCUMENTARY,DOCUMENTARY (Feature),FALSE,The Act of Killing,
2013,DOCUMENTARY,DOCUMENTARY (Feature),FALSE,Cutie and the Boxer,tt2355540
2013,DOCUMENTARY,DOCUMENTARY (Feature),FALSE,Dirty Wars,tt2532528
2013,DOCUMENTARY,DOCUMENTARY (Feature),FALSE,The Square,tt2486682
2013,DOCUMENTARY,DOCUMENTARY (Feature),TRUE,20 Feet from Stardom,tt2396566
2013,DOCUMENTARY,DOCUMENTARY (Short Subject),FALSE,CaveDigger,
2013,DOCUMENTARY,DOCUMENTARY (Short Subject),FALSE,Facing Fear,tt2776636
2013,DOCUMENTARY,DOCUMENTARY (Short Subject),FALSE,Karama Has No Walls,
2013,DOCUMENTARY,DOCUMENTARY (Short Subject),TRUE,The Lady in Number 6: Music Saved My Life,tt2924484
2013,DOCUMENTARY,DOCUMENTARY (Short Subject),FALSE,Prison Terminal: The Last Days of Private Jack Hall,tt3145026
2013,FILM EDITING,FILM EDITING,FALSE,American Hustle,tt1800241
2013,FILM EDITING,FILM EDITING,FALSE,Captain Phillips,tt1535109
2013,FILM EDITING,FILM EDITING,FALSE,Dallas Buyers Club,tt0790636
2013,FILM EDITING,FILM EDITING,TRUE,Gravity,tt1454468
2013,FILM EDITING,FILM EDITING,FALSE,12 Years a Slave,tt2024544
2013,FOREIGN LANGUAGE FILM,FOREIGN LANGUAGE FILM,FALSE,The Broken Circle Breakdown,
2013,FOREIGN LANGUAGE FILM,FOREIGN LANGUAGE FILM,TRUE,The Great Beauty,tt2358891
2013,FOREIGN LANGUAGE FILM,FOREIGN LANGUAGE FILM,FALSE,The Hunt,tt2590506
2013,FOREIGN LANGUAGE FILM,FOREIGN LANGUAGE FILM,FALSE,The Missing Picture,tt2852470
2013,FOREIGN LANGUAGE FILM,FOREIGN LANGUAGE FILM,FALSE,Omar,tt2852406
2013,MAKEUP,MAKEUP AND HAIRSTYLING,TRUE,Dallas Buyers Club,tt0790636
2013,MAKEUP,MAKEUP AND HAIRSTYLING,FALSE,Jackass Presents: Bad Grandpa,
2013,MAKEUP,MAKEUP AND HAIRSTYLING,FALSE,The Lone Ranger,tt1210819
2013,MUSIC,MUSIC (Original Score),FALSE,The Book Thief,tt0816442
2013,MUSIC,MUSIC (Original Score),TRUE,Gravity,tt1454468
2013,MUSIC,MUSIC (Original Score),FALSE,Her,tt1798709
2013,MUSIC,MUSIC (Original Score),FALSE,Philomena,tt2431286
2013,MUSIC,MUSIC (Original Score),FALSE,Saving Mr. Banks,tt2140373
2013,MUSIC,MUSIC (Original Song),FALSE,Alone Yet Not Alone,tt1986769
2013,MUSIC,MUSIC (Original Song),FALSE,Despicable Me 2,tt1690953
2013,MUSIC,MUSIC (Original Song),TRUE,Frozen,tt2294629
2013,MUSIC,MUSIC (Original Song),FALSE,Her,tt1798709
2013,MUSIC,MUSIC (Original Song),FALSE,Mandela: Long Walk to Freedom,tt2304771
2013,BEST PICTURE,BEST PICTURE,FALSE,American Hustle,tt1800241
2013,BEST PICTURE,BEST PICTURE,FALSE,Captain Phillips,tt1535109
2013,BEST PICTURE,BEST PICTURE,FALSE,Dallas Buyers Club,tt0790636
2013,BEST PICTURE,BEST PICTURE,FALSE,Gravity,tt1454468
2013,BEST PICTURE,BEST PICTURE,FALSE,Her,tt1798709
2013,BEST PICTURE,BEST PICTURE,FALSE,Nebraska,tt1821549
2013,BEST PICTURE,BEST PICTURE,FALSE,Philomena,tt2431286
2013,BEST PICTURE,BEST PICTURE,TRUE,12 Years a Slave,tt2024544
2013,BEST PICTURE,BEST PICTURE,FALSE,The Wolf of Wall Street,tt0993846
2013,PRODUCTION DESIGN,PRODUCTION DESIGN,FALSE,American Hustle,tt1800241
2013,PRODUCTION DESIGN,PRODUCTION DESIGN,FALSE,Gravity,tt1454468
2013,PRODUCTION DESIGN,PRODUCTION DESIGN,TRUE,The Great Gatsby,tt1343092
2013,PRODUCTION DESIGN,PRODUCTION DESIGN,FALSE,Her,tt1798709
2013,PRODUCTION DESIGN,PRODUCTION DESIGN,FALSE,12 Years a Slave,tt2024544
2013,SHORT FILM,SHORT FILM (Animated),FALSE,Feral,tt2860464
2013,SHORT FILM,SHORT FILM (Animated),FALSE,Get a Horse!,tt2980764
2013,SHORT FILM,SHORT FILM (Animated),TRUE,Mr. Hublot,
2013,SHORT FILM,SHORT FILM (Animated),FALSE,Possessions,tt2435488
2013,SHORT FILM,SHORT FILM (Animated),FALSE,Room on the Broom,
2013,SHORT FILM,SHORT FILM (Live Action),FALSE,Aquel No Era Yo (That Wasn't Me),
2013,SHORT FILM,SHORT FILM (Live Action),FALSE,Avant Que De Tout Perdre (Just before Losing Everything),
2013,SHORT FILM,SHORT FILM (Live Action),TRUE,Helium,tt3346410
2013,SHORT FILM,SHORT FILM (Live Action),FALSE,Pitääkö Mun Kaikki Hoitaa? (Do I Have to Take Care of Everything?),
2013,SHORT FILM,SHORT FILM (Live Action),FALSE,The Voorman Problem,
2013,SOUND,SOUND EDITING,FALSE,All Is Lost,tt2017038
2013,SOUND,SOUND EDITING,FALSE,Captain Phillips,tt1535109
2013,SOUND,SOUND EDITING,TRUE,Gravity,tt1454468
2013,SOUND,SOUND EDITING,FALSE,The Hobbit: The Desolation of Smaug,tt1170358
2013,SOUND,SOUND EDITING,FALSE,Lone Survivor,tt1091191
2013,SOUND,SOUND MIXING,FALSE,Captain Phillips,tt1535109
2013,SOUND,SOUND MIXING,TRUE,Gravity,tt1454468
2013,SOUND,SOUND MIXING,FALSE,The Hobbit: The Desolation of Smaug,tt1170358
2013,SOUND,SOUND MIXING,FALSE,Inside Llewyn Davis,tt2042568
2013,SOUND,SOUND MIXING,FALSE,Lone Survivor,tt1091191
2013,SPECIAL EFFECTS,VISUAL EFFECTS,TRUE,Gravity,tt1454468
2013,SPECIAL EFFECTS,VISUAL EFFECTS,FALSE,The Hobbit: The Desolation of Smaug,tt1170358
2013,SPECIAL EFFECTS,VISUAL EFFECTS,FALSE,Iron Man 3,tt1300854
2013,SPECIAL EFFECTS,VISUAL EFFECTS,FALSE,The Lone Ranger,tt1210819
2013,SPECIAL EFFECTS,VISUAL EFFECTS,FALSE,Star Trek Into Darkness,tt1408101
2013,WRITING,WRITING (Adapted Screenplay),FALSE,Before Midnight,tt2209418
2013,WRITING,WRITING (Adapted Screenplay),FALSE,Captain Phillips,tt1535109
2013,WRITING,WRITING (Adapted Screenplay),FALSE,Philomena,tt2431286
2013,WRITING,WRITING (Adapted Screenplay),TRUE,12 Years a Slave,tt2024544
2013,WRITING,WRITING (Adapted Screenplay),FALSE,The Wolf of Wall Street,tt0993846
2013,WRITING,WRITING (Original Screenplay),FALSE,American Hustle,tt1800241
2013,WRITING,WRITING (Original Screenplay),FALSE,Blue Jasmine,tt2334873
2013,WRITING,WRITING (Original Screenplay),FALSE,Dallas Buyers Club,tt0790636
2013,WRITING,WRITING (Original Screenplay),TRUE,Her,tt1798709
2013,WRITING,WRITING (Original Screenplay),FALSE,Nebraska,tt1821549
2012,ANIMATED FEATURE FILM,ANIMATED FEATURE FILM,TRUE,Brave,tt1217209
2012,ANIMATED FEATURE FILM,ANIMATED FEATURE FILM,FALSE,Frankenweenie,tt1142977
2012,ANIMATED FEATURE FILM,ANIMATED FEATURE FILM,FALSE,ParaNorman,tt1623288
2012,ANIMATED FEATURE FILM,ANIMATED FEATURE FILM,FALSE,The Pirates! Band of Misfits,tt1430626
2012,ANIMATED FEATURE FILM,ANIMATED FEATURE FILM,FALSE,Wreck-It Ralph,tt1772341
2012,CINEMATOGRAPHY,CINEMATOGRAPHY,FALSE,Anna Karenina,tt1781769
2012,CINEMATOGRAPHY,CINEMATOGRAPHY,FALSE,Django Unchained,tt1853728
2012,CINEMATOGRAPHY,CINEMATOGRAPHY,TRUE,Life of Pi,tt0454876
2012,CINEMATOGRAPHY,CINEMATOGRAPHY,FALSE,Lincoln,tt0443272
2012,CINEMATOGRAPHY,CINEMATOGRAPHY,FALSE,Skyfall,tt1074638
2012,COSTUME DESIGN,COSTUME DESIGN,TRUE,Anna Karenina,tt1781769
2012,COSTUME DESIGN,COSTUME DESIGN,FALSE,Les Misérables,tt1707386
2012,COSTUME DESIGN,COSTUME DESIGN,FALSE,Lincoln,tt0443272
2012,COSTUME DESIGN,COSTUME DESIGN,FALSE,Mirror Mirror,tt1667353
2012,COSTUME DESIGN,COSTUME DESIGN,FALSE,Snow White and the Huntsman,tt1735898
2012,DIRECTING,DIRECTING,FALSE,Amour,tt1602620
2012,DIRECTING,DIRECTING,FALSE,Beasts of the Southern Wild,tt2125435
2012,DIRECTING,DIRECTING,TRUE,Life of Pi,tt0454876
2012,DIRECTING,DIRECTING,FALSE,Lincoln,tt0443272
2012,DIRECTING,DIRECTING,FALSE,Silver Linings Playbook,tt1045658
2012,DOCUMENTARY,DOCUMENTARY (Feature),FALSE,5 Broken Cameras,
2012,DOCUMENTARY,DOCUMENTARY (Feature),FALSE,The Gatekeepers,tt2309788
2012,DOCUMENTARY,DOCUMENTARY (Feature),FALSE,How to Survive a Plague,tt2124803
2012,DOCUMENTARY,DOCUMENTARY (Feature),FALSE,The Invisible War,tt2120152
2012,DOCUMENTARY,DOCUMENTARY (Feature),TRUE,Searching for Sugar Man,tt2125608
2012,DOCUMENTARY,DOCUMENTARY (Short Subject),TRUE,Inocente,tt2123210
2012,DOCUMENTARY,DOCUMENTARY (Short Subject),FALSE,Kings Point,tt2109153
2012,DOCUMENTARY,DOCUMENTARY (Short Subject),FALSE,Mondays at Racine,tt2083264
2012,DOCUMENTARY,DOCUMENTARY (Short Subject),FALSE,Open Heart,tt10602752
2012,DOCUMENTARY,DOCUMENTARY (Short Subject),FALSE,Redemption,tt2198790
2012,FILM EDITING,FILM EDITING,TRUE,Argo,tt1024648
2012,FILM EDITING,FILM EDITING,FALSE,Life of Pi,tt0454876
2012,FILM EDITING,FILM EDITING,FALSE,Lincoln,tt0443272
2012,FILM EDITING,FILM EDITING,FALSE,Silver Linings Playbook,tt1045658
2012,FILM EDITING,FILM EDITING,FALSE,Zero Dark Thirty,tt1790885
2012,FOREIGN LANGUAGE FILM,FOREIGN LANGUAGE FILM,TRUE,Amour,tt1602620
2012,FOREIGN LANGUAGE FILM,FOREIGN LANGUAGE FILM,FALSE,Kon-Tiki,tt1613750
2012,FOREIGN LANGUAGE FILM,FOREIGN LANGUAGE FILM,FALSE,No,tt2059255
2012,FOREIGN LANGUAGE FILM,FOREIGN LANGUAGE FILM,FALSE,A Royal Affair,tt1276419
2012,FOREIGN LANGUAGE FILM,FOREIGN LANGUAGE FILM,FALSE,War Witch,tt1820488
2012,MAKEUP,MAKEUP AND HAIRSTYLING,FALSE,Hitchcock,tt0975645
2012,MAKEUP,MAKEUP AND HAIRSTYLING,FALSE,The Hobbit: An Unexpected Journey,tt0903624
2012,MAKEUP,MAKEUP AND HAIRSTYLING,TRUE,Les Misérables,tt1707386
2012,MUSIC,MUSIC (Original Score),FALSE,Anna Karenina,tt1781769
2012,MUSIC,MUSIC (Original Score),FALSE,Argo,tt1024648
2012,MUSIC,MUSIC (Original Score),TRUE,Life of Pi,tt0454876
2012,MUSIC,MUSIC (Original Score),FALSE,Lincoln,tt0443272
2012,MUSIC,MUSIC (Original Score),FALSE,Skyfall,tt1074638
2012,MUSIC,MUSIC (Original Song),FALSE,Chasing Ice,tt1579361
2012,MUSIC,MUSIC (Original Song),FALSE,Ted,tt1637725
2012,MUSIC,MUSIC (Original Song),FALSE,Life of Pi,tt0454876
2012,MUSIC,MUSIC (Original Song),TRUE,Skyfall,tt1074638
2012,MUSIC,MUSIC (Original Song),FALSE,Les Misérables,tt1707386
2012,BEST PICTURE,BEST PICTURE,FALSE,Amour,tt1602620
2012,BEST PICTURE,BEST PICTURE,TRUE,Argo,tt1024648
2012,BEST PICTURE,BEST PICTURE,FALSE,Beasts of the Southern Wild,tt2125435
2012,BEST PICTURE,BEST PICTURE,FALSE,Django Unchained,tt1853728
2012,BEST PICTURE,BEST PICTURE,FALSE,Les Misérables,tt1707386
2012,BEST PICTURE,BEST PICTURE,FALSE,Life of Pi,tt0454876
2012,BEST PICTURE,BEST PICTURE,FALSE,Lincoln,tt0443272
2012,BEST PICTURE,BEST PICTURE,FALSE,Silver Linings Playbook,tt1045658
2012,BEST PICTURE,BEST PICTURE,FALSE,Zero Dark Thirty,tt1790885
2012,PRODUCTION DESIGN,PRODUCTION DESIGN,FALSE,Anna Karenina,tt1781769
2012,PRODUCTION DESIGN,PRODUCTION DESIGN,FALSE,The Hobbit: An Unexpected Journey,tt0903624
2012,PRODUCTION DESIGN,PRODUCTION DESIGN,FALSE,Les Misérables,tt1707386
2012,PRODUCTION DESIGN,PRODUCTION DESIGN,FALSE,Life of Pi,tt0454876
2012,PRODUCTION DESIGN,PRODUCTION DESIGN,TRUE,Lincoln,tt0443272
2012,SHORT FILM,SHORT FILM (Animated),FALSE,Adam and Dog,tt2162565
2012,SHORT FILM,SHORT FILM (Animated),FALSE,Fresh Guacamole,tt2309977
2012,SHORT FILM,SHORT FILM (Animated),FALSE,Head over Heels,
2012,SHORT FILM,SHORT FILM (Animated),FALSE,"Maggie Simpson in ""The Longest Daycare""",
2012,SHORT FILM,SHORT FILM (Animated),TRUE,Paperman,tt2388725
2012,SHORT FILM,SHORT FILM (Live Action),FALSE,Asad,tt2136747
2012,SHORT FILM,SHORT FILM (Live Action),FALSE,Buzkashi Boys,tt2133304
2012,SHORT FILM,SHORT FILM (Live Action),TRUE,Curfew,tt2088735
2012,SHORT FILM,SHORT FILM (Live Action),FALSE,Death of a Shadow (Dood van een Schaduw),
2012,SHORT FILM,SHORT FILM (Live Action),FALSE,Henry,tt11422538
2012,SOUND,SOUND EDITING,FALSE,Argo,tt1024648
2012,SOUND,SOUND EDITING,FALSE,Django Unchained,tt1853728
2012,SOUND,SOUND EDITING,FALSE,Life of Pi,tt0454876
2012,SOUND,SOUND EDITING,TRUE,Skyfall,tt1074638
2012,SOUND,SOUND EDITING,TRUE,Zero Dark Thirty,tt1790885
2012,SOUND,SOUND MIXING,FALSE,Argo,tt1024648
2012,SOUND,SOUND MIXING,TRUE,Les Misérables,tt1707386
2012,SOUND,SOUND MIXING,FALSE,Life of Pi,tt0454876
2012,SOUND,SOUND MIXING,FALSE,Lincoln,tt0443272
2012,SOUND,SOUND MIXING,FALSE,Skyfall,tt1074638
2012,SPECIAL EFFECTS,VISUAL EFFECTS,FALSE,The Hobbit: An Unexpected Journey,tt0903624
2012,SPECIAL EFFECTS,VISUAL EFFECTS,TRUE,Life of Pi,tt0454876
2012,SPECIAL EFFECTS,VISUAL EFFECTS,FALSE,Marvel's The Avengers,
2012,SPECIAL EFFECTS,VISUAL EFFECTS,FALSE,Prometheus,tt1446714
2012,SPECIAL EFFECTS,VISUAL EFFECTS,FALSE,Snow White and the Huntsman,tt1735898
2012,WRITING,WRITING (Adapted Screenplay),TRUE,Argo,tt1024648
2012,WRITING,WRITING (Adapted Screenplay),FALSE,Beasts of the Southern Wild,tt2125435
2012,WRITING,WRITING (Adapted Screenplay),FALSE,Life of Pi,tt0454876
2012,WRITING,WRITING (Adapted Screenplay),FALSE,Lincoln,tt0443272
2012,WRITING,WRITING (Adapted Screenplay),FALSE,Silver Linings Playbook,tt1045658
2012,WRITING,WRITING (Original Screenplay),FALSE,Amour,tt1602620
2012,WRITING,WRITING (Original Screenplay),TRUE,Django Unchained,tt1853728
2012,WRITING,WRITING (Original Screenplay),FALSE,Flight,tt1907668
2012,WRITING,WRITING (Original Screenplay),FALSE,Moonrise Kingdom,tt1748122
2012,WRITING,WRITING (Original Screenplay),FALSE,Zero Dark Thirty,tt1790885
2011,ANIMATED FEATURE FILM,ANIMATED FEATURE FILM,FALSE,A Cat in Paris,
2011,ANIMATED FEATURE FILM,ANIMATED FEATURE FILM,FALSE,Chico & Rita,
2011,ANIMATED FEATURE FILM,ANIMATED FEATURE FILM,FALSE,Kung Fu Panda 2,tt1302011
2011,ANIMATED FEATURE FILM,ANIMATED FEATURE FILM,FALSE,Puss in Boots,tt0448694
2011,ANIMATED FEATURE FILM,ANIMATED FEATURE FILM,TRUE,Rango,tt1192628
2011,ART DIRECTION,ART DIRECTION,FALSE,The Artist,tt1655442
2011,ART DIRECTION,ART DIRECTION,FALSE,Harry Potter and the Deathly Hallows Part 2,
2011,ART DIRECTION,ART DIRECTION,TRUE,Hugo,tt0970179
2011,ART DIRECTION,ART DIRECTION,FALSE,Midnight in Paris,tt1605783
2011,ART DIRECTION,ART DIRECTION,FALSE,War Horse,tt1568911
2011,CINEMATOGRAPHY,CINEMATOGRAPHY,FALSE,The Artist,tt1655442
2011,CINEMATOGRAPHY,CINEMATOGRAPHY,FALSE,The Girl with the Dragon Tattoo,tt1568346
2011,CINEMATOGRAPHY,CINEMATOGRAPHY,TRUE,Hugo,tt0970179
2011,CINEMATOGRAPHY,CINEMATOGRAPHY,FALSE,The Tree of Life,tt0478304
2011,CINEMATOGRAPHY,CINEMATOGRAPHY,FALSE,War Horse,tt1568911
2011,COSTUME DESIGN,COSTUME DESIGN,FALSE,Anonymous,tt1521197
2011,COSTUME DESIGN,COSTUME DESIGN,TRUE,The Artist,tt1655442
2011,COSTUME DESIGN,COSTUME DESIGN,FALSE,Hugo,tt0970179
2011,COSTUME DESIGN,COSTUME DESIGN,FALSE,Jane Eyre,tt1229822
2011,COSTUME DESIGN,COSTUME DESIGN,FALSE,W.E.,tt1536048
2011,DIRECTING,DIRECTING,TRUE,The Artist,tt1655442
2011,DIRECTING,DIRECTING,FALSE,The Descendants,tt1033575
2011,DIRECTING,DIRECTING,FALSE,Hugo,tt0970179
2011,DIRECTING,DIRECTING,FALSE,Midnight in Paris,tt1605783
2011,DIRECTING,DIRECTING,FALSE,The Tree of Life,tt0478304
2011,DOCUMENTARY,DOCUMENTARY (Feature),FALSE,Hell and Back Again,tt1748043
2011,DOCUMENTARY,DOCUMENTARY (Feature),FALSE,If a Tree Falls: A Story of the Earth Liberation Front,tt1787725
2011,DOCUMENTARY,DOCUMENTARY (Feature),FALSE,Paradise Lost 3: Purgatory,tt2028530
2011,DOCUMENTARY,DOCUMENTARY (Feature),FALSE,Pina,tt1440266
2011,DOCUMENTARY,DOCUMENTARY (Feature),TRUE,Undefeated,tt1860355
2011,DOCUMENTARY,DOCUMENTARY (Short Subject),FALSE,The Barber of Birmingham: Foot Soldier of the Civil Rights Movement,tt1844056
2011,DOCUMENTARY,DOCUMENTARY (Short Subject),FALSE,God Is the Bigger Elvis,
2011,DOCUMENTARY,DOCUMENTARY (Short Subject),FALSE,Incident in New Baghdad,tt1746180
2011,DOCUMENTARY,DOCUMENTARY (Short Subject),TRUE,Saving Face,tt1866239
2011,DOCUMENTARY,DOCUMENTARY (Short Subject),FALSE,The Tsunami and the Cherry Blossom,tt2028578
2011,FILM EDITING,FILM EDITING,FALSE,The Artist,tt1655442
2011,FILM EDITING,FILM EDITING,FALSE,The Descendants,tt1033575
